Region,count,normalized,source_sheet,8,allen_id,allen_acronym,allen_name,allen_parent,allen_major_division,allen_cortical_class,is_cortical,is_subcortical,allen_primary_group,thalamic_group,thalamic_subdivision,allen_path,mapping_type,count_pct_total,count_pct_brain,count_pct_thalamus
Bed nuclei of the stria terminalis,5,0.084774499830451,brain1,,351,BST,Bed nuclei of the stria terminalis,"Pallidum, caudal region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, caudal region"", ""Bed nuclei of the stria terminalis""]",exact,0.017722954771019424,0.084774499830451,0.0
Dorsal part of the lateral geniculate complex,5,0.084774499830451,brain1,,170,LGd,Dorsal part of the lateral geniculate complex,"Geniculate group, dorsal thalamus",Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related","Geniculate group, dorsal thalamus","[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Geniculate group, dorsal thalamus"", ""Dorsal part of the lateral geniculate complex""]",exact,0.017722954771019424,0.084774499830451,1.2690355329949239
Dorsal premammillary nucleus,5,0.084774499830451,brain1,,980,PMd,Dorsal premammillary nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Dorsal premammillary nucleus""]",exact,0.017722954771019424,0.084774499830451,0.0
Ectorhinal area/Layer 5,5,0.084774499830451,brain1,,988,ECT5,Ectorhinal area/Layer 5,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 5""]",exact,0.017722954771019424,0.084774499830451,0.0
Lateral preoptic area,5,0.084774499830451,brain1,,226,LPO,Lateral preoptic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral preoptic area""]",exact,0.017722954771019424,0.084774499830451,0.0
Paraventricular nucleus of the thalamus,5,0.084774499830451,brain1,,149,PVT,Paraventricular nucleus of the thalamus,Midline group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Midline group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Midline group of the dorsal thalamus"", ""Paraventricular nucleus of the thalamus""]",exact,0.017722954771019424,0.084774499830451,1.2690355329949239
Taenia tecta,5,0.084774499830451,brain1,,589,TT,Taenia tecta,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Taenia tecta""]",exact,0.017722954771019424,0.084774499830451,0.0
Anteroventral nucleus of thalamus,4,0.0678195998643608,brain1,,255,AV,Anteroventral nucleus of thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anteroventral nucleus of thalamus""]",exact,0.01417836381681554,0.0678195998643608,1.015228426395939
Ectorhinal area/Layer 2/3,4,0.0678195998643608,brain1,,427,ECT2/3,Ectorhinal area/Layer 2/3,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 2/3""]",exact,0.01417836381681554,0.0678195998643608,0.0
Lateral habenula,4,0.0678195998643608,brain1,,186,LH,Lateral habenula,Epithalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Epithalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Epithalamus"", ""Lateral habenula""]",exact,0.01417836381681554,0.0678195998643608,1.015228426395939
Major island of Calleja,4,0.0678195998643608,brain1,,489,islm,Major island of Calleja,Olfactory tubercle,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Olfactory tubercle"", ""Major island of Calleja""]",exact,0.01417836381681554,0.0678195998643608,0.0
Orbital area,4,0.0678195998643608,brain1,,714,ORB,Orbital area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Orbital area""]",exact,0.01417836381681554,0.0678195998643608,0.0
Suprageniculate nucleus,4,0.0678195998643608,brain1,,325,SGN,Suprageniculate nucleus,Lateral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Lateral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Lateral group of the dorsal thalamus"", ""Suprageniculate nucleus""]",exact,0.01417836381681554,0.0678195998643608,1.015228426395939
Anterior hypothalamic nucleus,3,0.0508646998982706,brain1,,88,AHN,Anterior hypothalamic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Anterior hypothalamic nucleus""]",exact,0.010633772862611655,0.050864699898270596,0.0
Lateral amygdalar nucleus,3,0.0508646998982706,brain1,,131,LA,Lateral amygdalar nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Lateral amygdalar nucleus""]",exact,0.010633772862611655,0.050864699898270596,0.0
Nucleus of the lateral olfactory tract,3,0.0508646998982706,brain1,,619,NLOT,Nucleus of the lateral olfactory tract,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Nucleus of the lateral olfactory tract""]",exact,0.010633772862611655,0.050864699898270596,0.0
Ventral medial nucleus of the thalamus,3,0.0508646998982706,brain1,,685,VM,Ventral medial nucleus of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral medial nucleus of the thalamus""]",exact,0.010633772862611655,0.050864699898270596,0.7614213197969544
Anterior pretectal nucleus,2,0.0339097999321804,brain1,,215,APN,Anterior pretectal nucleus,Pretectal region,Brain stem,,False,True,Midbrain,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Midbrain"", ""Midbrain, motor related"", ""Pretectal region"", ""Anterior pretectal nucleus""]",exact,0.00708918190840777,0.0339097999321804,0.0
Dorsomedial nucleus of the hypothalamus,2,0.0339097999321804,brain1,,830,DMH,Dorsomedial nucleus of the hypothalamus,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Dorsomedial nucleus of the hypothalamus""]",exact,0.00708918190840777,0.0339097999321804,0.0
Islands of Calleja,2,0.0339097999321804,brain1,,481,isl,Islands of Calleja,Olfactory tubercle,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Olfactory tubercle"", ""Islands of Calleja""]",exact,0.00708918190840777,0.0339097999321804,0.0
Mediodorsal nucleus of the thalamus,2,0.0339097999321804,brain1,,362,MD,Mediodorsal nucleus of thalamus,Medial group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Medial group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Medial group of the dorsal thalamus"", ""Mediodorsal nucleus of thalamus""]",override,0.00708918190840777,0.0339097999321804,0.5076142131979695
Rhomboid nucleus,2,0.0339097999321804,brain1,,189,RH,Rhomboid nucleus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Rhomboid nucleus""]",exact,0.00708918190840777,0.0339097999321804,0.5076142131979695
Ventromedial hypothalamic nucleus,2,0.0339097999321804,brain1,,693,VMH,Ventromedial hypothalamic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Ventromedial hypothalamic nucleus""]",exact,0.00708918190840777,0.0339097999321804,0.0
Anterior amygdalar area,1,0.0169548999660902,brain1,,23,AAA,Anterior amygdalar area,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Anterior amygdalar area""]",exact,0.003544590954203885,0.0169548999660902,0.0
Anteroventral preoptic nucleus,1,0.0169548999660902,brain1,,263,AVP,Anteroventral preoptic nucleus,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Anteroventral preoptic nucleus""]",exact,0.003544590954203885,0.0169548999660902,0.0
Ectorhinal area/Layer 6a,1,0.0169548999660902,brain1,,977,ECT6a,Ectorhinal area/Layer 6a,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 6a""]",exact,0.003544590954203885,0.0169548999660902,0.0
Ectorhinal area/Layer 6b,1,0.0169548999660902,brain1,,1045,ECT6b,Ectorhinal area/Layer 6b,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 6b""]",exact,0.003544590954203885,0.0169548999660902,0.0
Fasciola cinerea,1,0.0169548999660902,brain1,,982,FC,Fasciola cinerea,Hippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Fasciola cinerea""]",exact,0.003544590954203885,0.0169548999660902,0.0
Fundus of striatum,1,0.0169548999660902,brain1,,998,FS,Fundus of striatum,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Fundus of striatum""]",exact,0.003544590954203885,0.0169548999660902,0.0
Interanteromedial nucleus of the thalamus,1,0.0169548999660902,brain1,,1120,IAM,Interanteromedial nucleus of the thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Interanteromedial nucleus of the thalamus""]",exact,0.003544590954203885,0.0169548999660902,0.25380710659898476
Intermediodorsal nucleus of the thalamus,1,0.0169548999660902,brain1,,59,IMD,Intermediodorsal nucleus of the thalamus,Medial group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Medial group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Medial group of the dorsal thalamus"", ""Intermediodorsal nucleus of the thalamus""]",exact,0.003544590954203885,0.0169548999660902,0.25380710659898476
Lateral dorsal nucleus of thalamus,1,0.0169548999660902,brain1,,155,LD,Lateral dorsal nucleus of thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Lateral dorsal nucleus of thalamus""]",exact,0.003544590954203885,0.0169548999660902,0.25380710659898476
Magnocellular nucleus,1,0.0169548999660902,brain1,,298,MA,Magnocellular nucleus,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Magnocellular nucleus""]",exact,0.003544590954203885,0.0169548999660902,0.0
Paraventricular hypothalamic nucleus,1,0.0169548999660902,brain1,,38,PVH,Paraventricular hypothalamic nucleus,Periventricular zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular zone"", ""Paraventricular hypothalamic nucleus""]",exact,0.003544590954203885,0.0169548999660902,0.0
Periventricular hypothalamic nucleus,1,0.0169548999660902,brain1,,118,PVi,"Periventricular hypothalamic nucleus, intermediate part",Periventricular zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular zone"", ""Periventricular hypothalamic nucleus, intermediate part""]",override,0.003544590954203885,0.0169548999660902,0.0
Subiculum,1,0.0169548999660902,brain1,,502,SUB,Subiculum,Retrohippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Retrohippocampal region"", ""Subiculum""]",exact,0.003544590954203885,0.0169548999660902,0.0
Supramammillary nucleus,1,0.0169548999660902,brain1,,525,SUM,Supramammillary nucleus,Mammillary body,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Mammillary body"", ""Supramammillary nucleus""]",exact,0.003544590954203885,0.0169548999660902,0.0
Supraoptic nucleus,1,0.0169548999660902,brain1,,390,SO,Supraoptic nucleus,Periventricular zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular zone"", ""Supraoptic nucleus""]",exact,0.003544590954203885,0.0169548999660902,0.0
Ventral part of the lateral geniculate complex,1,0.0169548999660902,brain1,,178,LGv,Ventral part of the lateral geniculate complex,"Geniculate group, ventral thalamus",Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related","Geniculate group, ventral thalamus","[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Geniculate group, ventral thalamus"", ""Ventral part of the lateral geniculate complex""]",exact,0.003544590954203885,0.0169548999660902,0.25380710659898476
Ventral premammillary nucleus,1,0.0169548999660902,brain1,,1004,PMv,Ventral premammillary nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Ventral premammillary nucleus""]",exact,0.003544590954203885,0.0169548999660902,0.0
Primary somatosensory area,504,30.089552238806,brain2,,322,SSp,Primary somatosensory area,Somatosensory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatosensory areas"", ""Primary somatosensory area""]",exact,1.7864738409187582,30.08955223880597,0.0
Primary motor area,147,8.77611940298507,brain2,,985,MOp,Primary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Primary motor area""]",exact,0.5210548702679711,8.776119402985074,0.0
